"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"1099","Rhamondre Stevenson","NE","RB","1","2021","1","9","CAR","2","11.1","2","44","31.7","22.00","22.00","44.0","100.0","0","0.0","0","0","0","12.6","12.6","12.6","10.6"
"1100","Tee Higgins","CIN","WR","1","2021","1","6","DET","6","20.0","3","44","15.8","14.67","7.33","44.0","50.0","0","0.0","0","0","0","7.4","7.4","7.4","4.4"
"1101","Josiah Deguara","GB","TE","1","2021","1","14","CHI","3","8.1","3","44","12.9","14.67","14.67","44.0","100.0","0","0.0","0","0","0","7.4","7.4","7.4","4.4"
"1102","Breshad Perriman","TB","WR","1","2021","1","18","CAR","5","12.8","5","44","13.5","8.80","8.80","44.0","100.0","0","0.0","0","1","0","9.4","9.4","9.4","4.4"
"1103","Olamide Zaccheaus","ATL","WR","1","2021","1","13","TB","5","12.2","3","44","14.8","14.67","8.80","44.0","60.0","0","0.0","1","1","0","7.6","7.6","7.6","4.6"
"1104","Brandon Zylstra","CAR","WR","1","2021","1","2","NO","3","7.9","3","44","14.4","14.67","14.67","44.0","100.0","1","50.0","0","1","0","13.4","13.4","13.4","10.4"
"1105","Mark Andrews","BLT","TE","1","2021","1","9","MIN","10","24.4","5","44","16.5","8.80","4.40","44.0","50.0","0","0.0","0","1","0","9.4","9.4","9.4","4.4"
"1106","Pat Freiermuth","PIT","TE","1","2021","1","8","CLV","7","20.0","4","44","16.5","11.00","6.29","44.0","57.1","1","100.0","2","2","0","14.4","14.4","14.4","10.4"
"1107","J.D. McKissic","WAS","RB","1","2021","1","4","ATL","5","15.2","5","44","15.2","8.80","8.80","44.0","100.0","1","33.3","0","0","0","16.9","16.9","16.9","11.9"
"1108","A.J. Dillon","GB","RB","1","2021","1","9","KC","4","11.8","4","44","23.2","11.00","11.00","44.0","100.0","0","0.0","0","0","0","13.0","13.0","13.0","9.0"
"1109","Quez Watkins","PHI","WR","1","2021","1","6","TB","5","19.2","3","44","38.3","14.67","8.80","44.0","60.0","0","0.0","1","1","0","9.4","9.4","9.4","6.4"
"1110","Tre'Quan Smith","NO","WR","1","2021","1","10","TEN","7","19.4","4","44","14.2","11.00","6.29","44.0","57.1","1","50.0","2","3","0","14.4","14.4","14.4","10.4"
"1111","Jamison Crowder","NYJ","WR","1","2021","1","11","MIA","7","17.9","6","44","15.1","7.33","6.29","44.0","85.7","1","50.0","1","2","0","16.4","16.4","16.4","10.4"
"1112","Evan Engram","NYG","TE","1","2021","1","7","CAR","8","23.5","6","44","20.1","7.33","5.50","44.0","75.0","0","0.0","1","1","0","10.4","10.4","10.4","4.4"
"1113","Jakobi Meyers","NE","WR","1","2021","1","6","DAL","6","28.6","5","44","19.2","8.80","7.33","44.0","83.3","0","0.0","0","0","0","11.4","11.4","11.4","6.4"
"1114","Gabriel Davis","BUF","WR","1","2021","1","14","TB","8","14.8","5","43","14.0","8.60","5.38","43.0","62.5","1","50.0","3","3","0","15.3","15.3","15.3","10.3"
"1115","Bryan Edwards","LV","WR","1","2021","1","7","PHI","4","11.8","3","43","13.3","14.33","10.75","43.0","75.0","1","50.0","2","2","0","13.3","13.3","13.3","10.3"
"1116","Chase Edmonds","ARZ","RB","1","2021","1","1","TEN","4","12.5","4","43","14.9","10.75","10.75","43.0","100.0","0","0.0","0","1","0","14.6","14.6","14.6","10.6"
"1117","Adam Trautman","NO","TE","1","2021","1","5","WAS","2","6.7","2","43","15.4","21.50","21.50","43.0","100.0","0","0.0","0","0","0","6.3","6.3","6.3","4.3"
"1118","Marquise Brown","BLT","WR","1","2021","1","15","GB","14","35.0","10","43","20.0","4.30","3.07","43.0","71.4","0","0.0","1","5","0","14.3","14.3","14.3","4.3"
"1119","Quez Watkins","PHI","WR","1","2021","1","16","NYG","3","10.3","3","43","21.6","14.33","14.33","43.0","100.0","0","0.0","1","1","0","7.3","7.3","7.3","4.3"
"1120","Elijah Mitchell","SF","RB","1","2021","1","9","ARZ","5","12.5","5","43","13.2","8.60","8.60","43.0","100.0","0","0.0","0","1","0","12.9","12.9","12.9","7.9"
"1121","Phillip Dorsett","HST","WR","1","2021","1","15","JAX","3","10.0","2","43","20.6","21.50","14.33","43.0","66.7","0","0.0","0","0","0","6.3","6.3","6.3","4.3"
"1122","Devin Singletary","BUF","RB","1","2021","1","9","JAX","7","14.9","7","43","16.3","6.14","6.14","43.0","100.0","0","0.0","0","0","0","12.9","12.9","12.9","5.9"
"1123","Zach Pascal","IND","WR","1","2021","1","8","TEN","8","15.7","5","43","18.6","8.60","5.38","43.0","62.5","0","0.0","0","0","0","9.3","9.3","9.3","4.3"
"1124","Mike Gesicki","MIA","TE","1","2021","1","5","TB","6","15.4","4","43","15.6","10.75","7.17","43.0","66.7","0","0.0","0","0","0","8.3","8.3","8.3","4.3"
"1125","Pat Freiermuth","PIT","TE","1","2021","1","9","CHI","6","20.0","5","43","21.0","8.60","7.17","43.0","83.3","2","100.0","2","2","0","21.3","21.3","21.3","16.3"
"1126","Jarvis Landry","CLV","WR","1","2021","1","17","PIT","7","18.4","4","43","23.2","10.75","6.14","43.0","57.1","0","0.0","0","1","0","8.9","8.9","8.9","4.9"
"1127","Zay Jones","LV","WR","1","2021","1","7","PHI","1","2.9","1","43","13.3","43.00","43.00","43.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","4.3"
"1128","DK Metcalf","SEA","WR","1","2021","1","8","JAX","6","25.0","6","43","22.1","7.17","7.17","43.0","100.0","2","100.0","1","3","0","22.3","22.3","22.3","16.3"
"1129","Mike Gesicki","MIA","TE","1","2021","1","15","NYJ","8","29.6","5","43","21.9","8.60","5.38","43.0","62.5","0","0.0","1","1","0","9.3","9.3","9.3","4.3"
"1130","Christian Kirk","ARZ","WR","1","2021","1","18","SEA","3","7.7","2","43","17.9","21.50","14.33","43.0","66.7","0","0.0","0","1","0","6.3","6.3","6.3","4.3"
"1131","Chris Godwin","TB","WR","1","2021","1","6","PHI","5","11.9","5","43","14.5","8.60","8.60","43.0","100.0","0","0.0","1","3","0","9.3","9.3","9.3","4.3"
"1132","Dalton Schultz","DAL","TE","1","2021","1","13","NO","5","12.5","5","43","18.1","8.60","8.60","43.0","100.0","0","0.0","0","1","0","9.3","9.3","9.3","4.3"
"1133","Cole Kmet","CHI","TE","1","2021","1","7","TB","6","18.8","5","43","23.4","8.60","7.17","43.0","83.3","0","0.0","0","0","0","9.3","9.3","9.3","4.3"
"1134","Van Jefferson","LA","WR","1","2021","1","7","DET","7","17.1","4","43","12.9","10.75","6.14","43.0","57.1","1","33.3","0","2","0","14.3","14.3","14.3","10.3"
"1135","A.J. Brown","TEN","WR","1","2021","1","2","SEA","9","22.5","3","43","12.4","14.33","4.78","43.0","33.3","0","0.0","0","1","0","7.3","7.3","7.3","4.3"
"1136","DK Metcalf","SEA","WR","1","2021","1","14","HST","8","28.6","4","43","16.5","10.75","5.38","43.0","50.0","0","0.0","1","2","0","8.3","8.3","8.3","4.3"
"1137","Zach Pascal","IND","WR","1","2021","1","1","SEA","5","13.2","4","43","17.1","10.75","8.60","43.0","80.0","2","100.0","1","2","0","20.3","20.3","20.3","16.3"
"1138","Michael Carter","NYJ","RB","1","2021","1","10","BUF","6","12.8","4","43","14.4","10.75","7.17","43.0","66.7","0","0.0","0","0","0","18.2","18.2","18.2","14.2"
"1139","Dallas Goedert","PHI","TE","1","2021","1","9","LAC","6","35.3","3","43","26.5","14.33","7.17","43.0","50.0","0","0.0","0","0","0","7.3","7.3","7.3","4.3"
"1140","MyCole Pruitt","TEN","TE","1","2021","1","2","SEA","3","7.5","3","43","12.4","14.33","14.33","43.0","100.0","0","0.0","0","0","0","7.3","7.3","7.3","4.3"
"1141","Dalvin Cook","MIN","RB","1","2021","1","1","CIN","7","14.0","6","43","11.9","7.17","6.14","43.0","85.7","0","0.0","0","0","0","21.4","21.4","21.4","15.4"
"1142","Equanimeous St. Brown","GB","WR","1","2021","1","11","MIN","2","6.1","2","43","11.2","21.50","21.50","43.0","100.0","0","0.0","0","0","0","7.4","7.4","7.4","5.4"
"1143","Marvin Jones","JAX","WR","1","2021","1","12","ATL","7","16.7","4","43","18.9","10.75","6.14","43.0","57.1","0","0.0","0","0","0","8.3","8.3","8.3","4.3"
"1144","Saquon Barkley","NYG","RB","1","2021","1","3","ATL","7","20.0","6","43","16.2","7.17","6.14","43.0","85.7","0","0.0","0","0","0","21.4","21.4","21.4","15.4"
"1145","D'Andre Swift","DET","RB","1","2021","1","6","CIN","7","16.7","5","43","21.3","8.60","6.14","43.0","71.4","0","0.0","0","3","0","17.7","17.7","17.7","12.7"
"1146","Leonard Fournette","TB","RB","1","2021","1","5","MIA","5","11.4","4","43","9.5","10.75","8.60","43.0","80.0","0","0.0","0","0","0","21.0","21.0","21.0","17.0"
"1147","Najee Harris","PIT","RB","1","2021","1","2","LV","5","12.5","5","43","14.6","8.60","8.60","43.0","100.0","1","100.0","0","0","0","19.1","19.1","19.1","14.1"
"1148","Josh Palmer","LAC","WR","1","2021","1","16","HST","6","17.1","5","43","12.8","8.60","7.17","43.0","83.3","1","100.0","1","1","0","15.3","15.3","15.3","10.3"
"1149","Cedrick Wilson","DAL","WR","1","2021","1","6","NE","7","13.7","4","42","9.4","10.50","6.00","42.0","57.1","0","0.0","0","3","0","8.2","8.2","8.2","4.2"
"1150","A.J. Brown","TEN","WR","1","2021","1","9","LA","11","40.7","5","42","29.4","8.40","3.82","42.0","45.5","0","0.0","1","1","0","9.2","9.2","9.2","4.2"
"1151","Zach Ertz","ARZ","TE","1","2021","1","8","GB","4","12.1","4","42","15.3","10.50","10.50","42.0","100.0","0","0.0","0","1","0","8.2","8.2","8.2","4.2"
"1152","Tim Patrick","DEN","WR","1","2021","1","6","LV","6","12.2","3","42","12.6","14.00","7.00","42.0","50.0","1","33.3","0","0","0","13.2","13.2","13.2","10.2"
"1153","Ty Montgomery","NO","WR","1","2021","1","4","NYG","3","11.5","3","42","17.9","14.00","14.00","42.0","100.0","0","0.0","0","0","0","7.9","7.9","7.9","4.9"
"1154","Josh Jacobs","LV","RB","1","2021","1","15","CLV","4","10.5","3","42","17.8","14.00","10.50","42.0","75.0","0","0.0","0","0","0","12.4","12.4","12.4","9.4"
"1155","Kristian Wilkerson","NE","WR","1","2021","1","17","JAX","8","23.5","4","42","14.5","10.50","5.25","42.0","50.0","2","66.7","1","2","0","20.2","20.2","20.2","16.2"
"1156","Allen Lazard","GB","WR","1","2021","1","3","SF","1","3.0","1","42","16.1","42.00","42.00","42.0","100.0","0","0.0","0","0","0","5.2","5.2","5.2","4.2"
"1157","Tim Patrick","DEN","WR","1","2021","1","15","CIN","5","14.7","3","42","22.6","14.00","8.40","42.0","60.0","1","100.0","0","0","0","13.2","13.2","13.2","10.2"
"1158","Zach Ertz","ARZ","TE","1","2021","1","14","LA","7","14.3","5","42","11.0","8.40","6.00","42.0","71.4","0","0.0","2","2","0","9.2","9.2","9.2","4.2"
"1159","DeVante Parker","MIA","WR","1","2021","1","3","LV","6","12.2","4","42","19.5","10.50","7.00","42.0","66.7","0","0.0","0","0","0","8.2","8.2","8.2","4.2"
"1160","Mike Davis","ATL","RB","1","2021","1","14","CAR","6","21.4","5","42","22.1","8.40","7.00","42.0","83.3","0","0.0","0","1","0","13.6","13.6","13.6","8.6"
"1161","Van Jefferson","LA","WR","1","2021","1","3","TB","6","15.8","4","42","12.2","10.50","7.00","42.0","66.7","0","0.0","0","0","0","8.2","8.2","8.2","4.2"
"1162","Logan Thomas","WAS","TE","1","2021","1","3","BUF","4","16.7","4","42","19.8","10.50","10.50","42.0","100.0","1","50.0","1","2","1","13.2","13.2","13.2","9.2"
"1163","DeVante Parker","MIA","WR","1","2021","1","2","BUF","8","18.2","5","42","23.1","8.40","5.25","42.0","62.5","0","0.0","0","0","0","9.2","9.2","9.2","4.2"
"1164","Cole Kmet","CHI","TE","1","2021","1","1","LA","6","15.0","5","42","19.4","8.40","7.00","42.0","83.3","0","0.0","0","0","0","9.2","9.2","9.2","4.2"
"1165","James Washington","PIT","WR","1","2021","1","9","CHI","3","10.0","1","42","20.5","42.00","14.00","42.0","33.3","0","0.0","0","0","0","6.5","6.5","6.5","5.5"
"1166","Austin Hooper","CLV","TE","1","2021","1","7","DEN","2","6.1","2","42","21.1","21.00","21.00","42.0","100.0","0","0.0","0","0","0","6.2","6.2","6.2","4.2"
"1167","Tyler Johnson","TB","WR","1","2021","1","5","MIA","3","6.8","3","42","9.3","14.00","14.00","42.0","100.0","0","0.0","0","1","0","7.2","7.2","7.2","4.2"
"1168","D.J. Moore","CAR","WR","1","2021","1","5","PHI","7","18.9","5","42","23.7","8.40","6.00","42.0","71.4","0","0.0","0","1","0","8.8","8.8","8.8","3.8"
"1169","Kendrick Bourne","NE","WR","1","2021","1","11","ATL","4","15.4","4","42","20.3","10.50","10.50","42.0","100.0","0","0.0","0","0","0","8.9","8.9","8.9","4.9"
"1170","Hunter Henry","NE","TE","1","2021","1","2","NYJ","4","13.3","2","42","22.6","21.00","10.50","42.0","50.0","0","0.0","0","1","0","6.2","6.2","6.2","4.2"
"1171","Mo Alie-Cox","IND","TE","1","2021","1","4","MIA","5","15.6","3","42","18.4","14.00","8.40","42.0","60.0","2","100.0","1","3","0","19.2","19.2","19.2","16.2"
"1172","Davante Adams","GB","WR","1","2021","1","9","KC","14","41.2","6","42","22.1","7.00","3.00","42.0","42.9","0","0.0","0","0","0","10.2","10.2","10.2","4.2"
"1173","T.J. Hockenson","DET","TE","1","2021","1","4","CHI","8","21.1","4","42","14.0","10.50","5.25","42.0","50.0","0","0.0","0","1","0","8.2","8.2","8.2","4.2"
"1174","DeAndre Carter","WAS","WR","1","2021","1","12","SEA","5","14.3","4","42","18.8","10.50","8.40","42.0","80.0","0","0.0","0","0","0","8.6","8.6","8.6","4.6"
"1175","Dallas Goedert","PHI","TE","1","2021","1","1","ATL","5","14.3","4","42","15.9","10.50","8.40","42.0","80.0","1","33.3","1","3","0","14.2","14.2","14.2","10.2"
"1176","Michael Gallup","DAL","WR","1","2021","1","10","ATL","5","14.3","3","42","13.2","14.00","8.40","42.0","60.0","0","0.0","0","0","0","7.2","7.2","7.2","4.2"
"1177","Rex Burkhead","HST","RB","1","2021","1","18","TEN","3","9.1","3","42","14.0","14.00","14.00","42.0","100.0","0","0.0","0","0","0","9.6","9.6","9.6","6.6"
"1178","Mo Alie-Cox","IND","TE","1","2021","1","16","ARZ","2","7.1","2","42","18.7","21.00","21.00","42.0","100.0","0","0.0","0","0","0","6.2","6.2","6.2","4.2"
"1179","Jonnu Smith","NE","TE","1","2021","1","1","MIA","5","12.8","5","42","14.9","8.40","8.40","42.0","100.0","0","0.0","0","1","1","9.8","9.8","9.8","4.8"
"1180","Damiere Byrd","CHI","WR","1","2021","1","12","DET","5","12.8","4","42","13.2","10.50","8.40","42.0","80.0","0","0.0","0","1","0","8.2","8.2","8.2","4.2"
"1181","Ben Skowronek","LA","WR","1","2021","1","15","SEA","5","17.2","4","42","17.2","10.50","8.40","42.0","80.0","0","0.0","0","0","0","8.2","8.2","8.2","4.2"
"1182","John Bates","WAS","TE","1","2021","1","13","LV","4","13.3","3","42","21.4","14.00","10.50","42.0","75.0","0","0.0","0","0","0","7.2","7.2","7.2","4.2"
"1183","Brevin Jordan","HST","TE","1","2021","1","8","LA","4","10.3","3","41","13.2","13.67","10.25","41.0","75.0","1","50.0","1","1","0","13.1","13.1","13.1","10.1"
"1184","Tyler Conklin","MIN","TE","1","2021","1","1","CIN","4","8.0","4","41","11.3","10.25","10.25","41.0","100.0","0","0.0","0","0","0","8.1","8.1","8.1","4.1"
"1185","Trent Taylor","CIN","WR","1","2021","1","18","CLV","3","10.3","2","41","30.1","20.50","13.67","41.0","66.7","0","0.0","0","1","0","6.1","6.1","6.1","4.1"
"1186","Darnell Mooney","CHI","WR","1","2021","1","9","PIT","5","17.2","3","41","14.1","13.67","8.20","41.0","60.0","1","100.0","0","1","0","20.6","20.6","20.6","17.6"
"1187","A.J. Brown","TEN","WR","1","2021","1","17","MIA","5","27.8","2","41","34.2","20.50","8.20","41.0","40.0","0","0.0","0","0","0","6.1","6.1","6.1","4.1"
"1188","Van Jefferson","LA","WR","1","2021","1","13","JAX","8","21.1","6","41","13.9","6.83","5.13","41.0","75.0","1","33.3","1","2","0","16.1","16.1","16.1","10.1"
"1189","Ian Thomas","CAR","TE","1","2021","1","6","MIN","2","4.9","1","41","19.8","41.00","20.50","41.0","50.0","0","0.0","0","0","0","5.1","5.1","5.1","4.1"
"1190","K.J. Hamler","DEN","WR","1","2021","1","1","NYG","4","11.1","3","41","15.5","13.67","10.25","41.0","75.0","0","0.0","0","1","0","7.1","7.1","7.1","4.1"
"1191","Tyler Higbee","LA","TE","1","2021","1","16","MIN","5","13.5","5","41","20.8","8.20","8.20","41.0","100.0","0","0.0","0","1","0","9.1","9.1","9.1","4.1"
"1192","Chase Claypool","PIT","WR","1","2021","1","16","KC","6","14.0","4","41","21.1","10.25","6.83","41.0","66.7","0","0.0","0","1","0","8.1","8.1","8.1","4.1"
"1193","Kenneth Gainwell","PHI","RB","1","2021","1","7","LV","7","20.6","4","41","17.4","10.25","5.86","41.0","57.1","1","50.0","0","1","0","15.1","15.1","15.1","11.1"
"1194","D'Andre Swift","DET","RB","1","2021","1","2","GB","5","13.9","4","41","16.7","10.25","8.20","41.0","80.0","0","0.0","0","0","0","11.8","11.8","11.8","7.8"
"1195","Marquise Brown","BLT","WR","1","2021","1","14","CLV","7","16.7","5","41","14.3","8.20","5.86","41.0","71.4","0","0.0","0","0","0","9.1","9.1","9.1","4.1"
"1196","DK Metcalf","SEA","WR","1","2021","1","16","CHI","5","18.5","2","41","22.7","20.50","8.20","41.0","40.0","1","50.0","0","0","0","12.1","12.1","12.1","10.1"
"1197","Marquez Callaway","NO","WR","1","2021","1","3","NE","5","23.8","4","41","32.0","10.25","8.20","41.0","80.0","1","50.0","1","1","0","14.1","14.1","14.1","10.1"
"1198","Breshad Perriman","TB","WR","1","2021","1","17","NYJ","3","6.0","2","41","10.0","20.50","13.67","41.0","66.7","0","0.0","1","1","0","6.1","6.1","6.1","4.1"
"1199","Tyler Johnson","TB","WR","1","2021","1","15","NO","7","14.6","4","41","19.2","10.25","5.86","41.0","57.1","0","0.0","0","0","0","8.1","8.1","8.1","4.1"
"1200","Mike Gesicki","MIA","TE","1","2021","1","2","BUF","6","13.6","3","41","22.5","13.67","6.83","41.0","50.0","0","0.0","0","0","0","7.1","7.1","7.1","4.1"
"1201","Ricky Seals-Jones","WAS","TE","1","2021","1","5","NO","8","19.5","5","41","16.5","8.20","5.13","41.0","62.5","0","0.0","2","3","0","9.1","9.1","9.1","4.1"
"1202","Zach Ertz","ARZ","TE","1","2021","1","17","DAL","9","23.1","7","41","14.3","5.86","4.56","41.0","77.8","0","0.0","1","1","0","11.1","11.1","11.1","4.1"
"1203","Corey Davis","NYJ","WR","1","2021","1","3","DEN","10","28.6","5","41","25.6","8.20","4.10","41.0","50.0","0","0.0","0","0","0","9.1","9.1","9.1","4.1"
"1204","Jaret Patterson","WAS","RB","1","2021","1","17","PHI","5","13.9","5","41","16.6","8.20","8.20","41.0","100.0","0","0.0","0","0","0","20.8","20.8","20.8","15.8"
"1205","Chester Rogers","TEN","WR","1","2021","1","11","HST","6","11.5","4","41","12.7","10.25","6.83","41.0","66.7","0","0.0","0","0","0","8.1","8.1","8.1","4.1"
"1206","Dawson Knox","BUF","TE","1","2021","1","1","PIT","4","7.8","4","41","15.2","10.25","10.25","41.0","100.0","0","0.0","0","0","0","8.1","8.1","8.1","4.1"
"1207","Jamal Agnew","JAX","WR","1","2021","1","5","TEN","7","21.2","6","41","15.0","6.83","5.86","41.0","85.7","0","0.0","0","1","0","10.9","10.9","10.9","4.9"
"1208","Amari Cooper","DAL","WR","1","2021","1","13","NO","2","5.0","2","41","17.2","20.50","20.50","41.0","100.0","0","0.0","0","0","0","6.1","6.1","6.1","4.1"
"1209","Brandon Bolden","NE","RB","1","2021","1","15","IND","4","8.9","3","41","13.7","13.67","10.25","41.0","75.0","0","0.0","0","0","0","7.4","7.4","7.4","4.4"
"1210","Jordan Akins","HST","TE","1","2021","1","6","IND","5","11.6","4","41","16.9","10.25","8.20","41.0","80.0","0","0.0","0","1","0","8.1","8.1","8.1","4.1"
"1211","Jarvis Landry","CLV","WR","1","2021","1","14","BLT","9","28.1","5","41","21.6","8.20","4.56","41.0","55.6","1","50.0","1","1","0","15.1","15.1","15.1","10.1"
"1212","DeVonta Smith","PHI","WR","1","2021","1","18","DAL","4","11.8","3","41","21.8","13.67","10.25","41.0","75.0","0","0.0","0","0","0","7.1","7.1","7.1","4.1"
"1213","Marquez Valdes-Scantling","GB","WR","1","2021","1","10","SEA","2","5.4","1","41","14.0","41.00","20.50","41.0","50.0","0","0.0","0","0","0","5.1","5.1","5.1","4.1"
"1214","James Conner","ARZ","RB","1","2021","1","18","SEA","6","15.4","6","41","17.1","6.83","6.83","41.0","100.0","1","100.0","0","1","0","27.3","27.3","27.3","21.3"
"1215","JuJu Smith-Schuster","PIT","WR","1","2021","1","2","LV","7","17.5","6","41","13.9","6.83","5.86","41.0","85.7","0","0.0","0","0","0","16.4","16.4","16.4","10.4"
"1216","Cole Kmet","CHI","TE","1","2021","1","13","ARZ","6","14.6","3","41","17.9","13.67","6.83","41.0","50.0","0","0.0","0","1","0","7.1","7.1","7.1","4.1"
"1217","Van Jefferson","LA","WR","1","2021","1","9","TEN","6","12.5","3","41","13.9","13.67","6.83","41.0","50.0","0","0.0","2","3","0","7.1","7.1","7.1","4.1"
"1218","Albert Okwuegbunam","DEN","TE","1","2021","1","14","DET","5","20.0","5","41","22.9","8.20","8.20","41.0","100.0","1","50.0","1","1","0","15.1","15.1","15.1","10.1"
"1219","Hayden Hurst","ATL","TE","1","2021","1","5","NYJ","5","10.9","4","40","11.7","10.00","8.00","40.0","80.0","1","50.0","0","1","2","13.0","13.0","13.0","9.0"
"1220","Gabriel Davis","BUF","WR","1","2021","1","1","PIT","5","9.8","2","40","14.8","20.00","8.00","40.0","40.0","1","100.0","1","1","0","12.0","12.0","12.0","10.0"
"1221","Hunter Renfrow","LV","WR","1","2021","1","16","DEN","3","12.0","3","40","19.9","13.33","13.33","40.0","100.0","1","100.0","1","1","0","13.0","13.0","13.0","10.0"
"1222","Joe Mixon","CIN","RB","1","2021","1","17","KC","8","20.0","7","40","9.0","5.71","5.00","40.0","87.5","0","0.0","1","1","0","15.6","15.6","15.6","8.6"
